iteration,OD,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,destination,origin,multiplier_gama
1,104_820,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.698,-0.0,-0.0,-0.0,-0.0,3.004,-0.0,-23.529,0.884,0.545,
1,913_410,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-28.351,4.572,0.485,
1,139_82,-0.0,-0.0,-0.0,1.079,-0.0,2.121,-0.0,-0.0,1.769,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15.895,4.888,1.023,
1,23_710,-0.0,-0.0,-0.0,1.692,-0.0,0.049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17.645,27.183,0.444,
1,461_494,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-47.973,12.211,0.374,
1,554_422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.887,21.885,0.629,
1,69_536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.934,1.933,3.896,
1,865_722,1.632,-0.0,-0.0,1.772,-0.0,1.93,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.97,15.569,0.584,
1,414_388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-21.775,10.318,0.507,
1,273_603,-0.0,-0.0,-0.0,-0.0,-0.0,1.952,-0.0,-0.0,-0.0,2.055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.829,30.694,0.635,
1,297_268,-0.0,-0.0,1.775,-0.0,-0.0,-0.0,0.521,-0.0,-0.0,-0.0,-0.0,1.575,-0.0,0.688,-0.0,1.891,-0.0,1.803,-0.0,-0.0,-6.149,25.944,0.557,
1,786_451,-0.0,-0.0,1.768,-0.0,1.54,-0.0,-0.0,-0.0,-0.0,-0.0,0.46,-0.0,1.724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-57.354,25.286,0.34,
1,433_681,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.846,3.328,0.664,
1,899_224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.637,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.198,-50.411,40.12,0.275,
1,678_540,-0.0,1.873,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.701,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17.362,0.906,0.935,
1,370_549,-0.0,-0.0,1.767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-63.495,13.567,0.309,
1,117_310,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.024,-0.0,-0.0,-0.0,1.816,-0.0,-0.0,-0.0,-0.0,-21.948,9.271,0.425,
1,924_547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-62.897,4.238,0.284,
1,447_699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.53,-0.0,-0.0,-0.0,-0.0,0.384,-0.0,1.537,-0.0,1.797,-0.0,-0.0,-0.0,2.941,-28.331,10.107,0.566,
1,65_193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.915,29.138,0.497,
1,115_318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.845,-0.0,1.435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15.571,45.307,0.35,
1,739_790,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18.213,0.9,0.859,
1,820_703,-0.0,-0.0,-0.0,-0.0,1.957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.299,22.815,0.683,
1,442_470,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.681,-0.0,-0.0,-0.0,-0.0,-0.0,0.085,-34.537,16.982,0.335,
1,926_29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-44.007,22.915,0.343,
1,507_614,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-26.348,1.512,0.54,
1,521_857,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.634,-0.0,-0.0,-0.0,-0.0,-23.197,8.13,0.359,
1,663_754,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.508,-0.0,1.7,-0.0,1.802,-0.0,-0.0,-0.0,-0.0,-40.019,22.429,0.402,
1,789_110,-0.0,-0.0,1.77,-0.0,0.964,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-47.789,29.991,0.393,
1,435_370,-0.0,-0.0,-0.0,-0.0,-0.0,0.343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.477,60.972,0.333,
1,561_316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.894,49.914,0.358,
1,672_780,-0.0,1.684,-0.0,-0.0,1.827,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.965,45.653,0.367,
1,765_502,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.718,-11.394,28.778,0.489,
1,703_694,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.188,3.265,2.419,
1,811_242,-0.0,-0.0,-0.0,-0.0,-0.0,0.267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.79,-0.0,-0.0,-0.0,1.7,-0.0,-0.0,-0.0,-29.216,26.43,0.355,
1,542_249,-0.0,-0.0,-0.0,1.717,-0.0,1.786,-0.0,-0.0,-0.0,1.824,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27.796,52.172,0.253,
1,504_71,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17.183,8.815,0.671,
1,582_70,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-21.575,8.07,0.753,
1,256_687,0.634,-0.0,1.222,-0.0,1.816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.411,8.024,0.34,
1,501_617,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.096,15.155,0.666,
1,702_453,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.438,-0.0,1.733,-0.0,0.302,-0.0,-0.0,-0.0,-0.0,2.929,-13.38,15.769,0.505,
1,512_65,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27.801,19.262,0.428,
1,627_63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.7,4.594,0.665,
1,19_932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.016,38.598,0.338,
1,603_924,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.626,43.04,0.373,
1,391_377,0.635,-0.0,1.768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-21.404,40.967,0.342,
1,724_231,-0.0,1.751,-0.0,-0.0,1.91,-0.0,1.755,-0.0,1.848,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22.278,19.29,0.569,
1,409_635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.786,4.123,0.814,
1,821_262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.272,-0.0,-0.0,1.385,-0.0,1.589,-0.0,1.701,-0.0,-0.0,-0.0,-26.056,21.399,0.359,
1,285_498,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.8,19.385,0.512,
1,277_348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.592,-0.0,1.703,-0.0,0.311,-0.0,-11.922,38.711,0.44,
1,802_525,0.629,-0.0,1.767,-0.0,1.598,-0.0,1.707,-0.0,1.444,-0.0,0.45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-53.47,18.755,0.305,
1,702_275,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.02,5.122,0.822,
1,679_630,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.62,7.091,0.931,
1,137_192,-0.0,-0.0,-0.0,-0.0,-0.0,1.852,1.733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.274,32.769,0.405,
1,732_688,-0.0,-0.0,-0.0,-0.0,0.381,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22.773,6.954,0.483,
1,722_861,-0.0,1.681,1.769,-0.0,1.823,-0.0,1.726,-0.0,1.85,-0.0,-0.0,-0.0,-0.0,-0.0,1.589,-0.0,1.701,-0.0,0.252,-0.0,-31.174,38.975,0.357,
1,482_406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.201,8.565,0.982,
1,783_103,-0.0,-0.0,0.844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.477,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.72,-0.0,0.41,-49.049,21.185,0.398,
1,377_692,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-52.417,7.961,0.376,
1,92_122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.474,-0.0,1.702,-0.0,-0.0,-0.0,-21.694,10.053,0.39,
1,883_810,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.246,13.468,0.304,
1,489_627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.105,3.467,1.385,
1,715_103,1.548,-0.0,1.016,-0.0,1.883,-0.0,1.746,-0.0,1.859,-0.0,0.508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.775,-0.0,0.371,-33.756,19.311,0.504,
1,379_442,0.61,-0.0,1.763,-0.0,1.227,-0.0,1.602,-0.0,-0.0,-0.0,1.686,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-51.86,70.59,0.166,
1,350_588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-43.087,33.446,0.282,
1,371_457,-0.0,-0.0,1.768,-0.0,1.817,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.103,-41.742,43.729,0.344,
1,12_283,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.811,-0.0,-0.0,-22.739,20.066,0.571,
1,634_34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.897,13.113,1.009,
1,512_756,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.58,45.755,0.418,
1,660_542,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.752,2.219,3.013,
1,566_485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.502,4.319,1.385,
1,708_187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.451,21.755,0.538,
1,584_105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5,-0.0,1.732,-0.0,-0.0,-0.0,-0.0,1.76,-0.0,0.381,-23.562,23.85,0.475,
1,500_778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.871,16.539,0.576,
1,315_262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.58,-0.0,1.63,-0.0,1.68,-0.0,1.444,-0.0,0.667,-48.277,32.47,0.272,
1,144_160,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.489,1.799,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.762,8.642,0.853,
1,6_91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.49,15.59,0.836,
1,634_653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.473,3.92,1.102,
1,288_381,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.773,30.054,0.379,
1,496_71,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.578,7.374,0.914,
1,615_137,-0.0,-0.0,1.777,-0.0,1.934,-0.0,-0.0,1.735,-0.0,2.054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.665,21.005,0.627,
1,329_206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-40.24,39.014,0.336,
1,99_830,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.67,20.542,0.639,
1,524_907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18.511,8.066,0.635,
1,887_865,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.324,-0.0,1.615,-0.0,1.699,-0.0,1.381,-0.0,0.737,-37.516,27.319,0.319,
1,421_256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27.153,11.486,0.551,
1,797_716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-18.012,0.884,1.092,
1,178_681,-0.0,1.81,-0.0,-0.0,1.983,-0.0,1.291,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16.039,4.063,0.746,
1,219_734,1.645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20.949,26.68,0.418,
